IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
160303946,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Wednesday,4/13/16,11:50,PARK,"ARREST, BOOKED",1600 Block of SHRADER ST,-122.4501736,37.75993863,"(37.7599386304255, -122.450173634916)",1.60E+13
160303946,WEAPON LAWS,EXHIBITING DEADLY WEAPON IN A THREATING MANNER,Wednesday,4/13/16,11:50,PARK,"ARREST, BOOKED",1600 Block of SHRADER ST,-122.4501736,37.75993863,"(37.7599386304255, -122.450173634916)",1.60E+13
160303924,VEHICLE THEFT,STOLEN TRUCK,Wednesday,4/13/16,8:30,INGLESIDE,NONE,500 Block of EDINBURGH ST,-122.4325474,37.72041569,"(37.7204156900464, -122.432547399203)",1.60E+13
160303918,VANDALISM,"MALICIOUS MISCHIEF, GRAFFITI",Wednesday,4/13/16,12:45,TENDERLOIN,"ARREST, BOOKED",300 Block of TURK ST,-122.4148786,37.7826335,"(37.7826335031541, -122.41487855905)",1.60E+13
160303877,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Wednesday,4/13/16,12:00,SOUTHERN,NONE,1200 Block of MISSION ST,-122.4135835,37.77704362,"(37.7770436202636, -122.413583483648)",1.60E+13
160303855,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Wednesday,4/13/16,12:28,BAYVIEW,NONE,PALOU AV / CRISP RD,-122.3799952,37.72778782,"(37.7277878206282, -122.379995240289)",1.60E+13
160303849,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Wednesday,4/13/16,12:09,NORTHERN,NONE,100 Block of LARKIN ST,-122.4166077,37.77913875,"(37.7791387543353, -122.416607695115)",1.60E+13
160303849,OTHER OFFENSES,INDECENT EXPOSURE,Wednesday,4/13/16,12:09,NORTHERN,NONE,100 Block of LARKIN ST,-122.4166077,37.77913875,"(37.7791387543353, -122.416607695115)",1.60E+13
160303714,ASSAULT,BATTERY,Wednesday,4/13/16,10:35,PARK,"ARREST, BOOKED",500 Block of PARNASSUS AV,-122.4582208,37.7633124,"(37.7633123961354, -122.458220811697)",1.60E+13
160303689,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Wednesday,4/13/16,10:41,RICHMOND,NONE,1700 Block of PIERCE ST,-122.4365854,37.78615209,"(37.7861520898411, -122.43658540753)",1.60E+13
160303601,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Wednesday,4/13/16,10:35,BAYVIEW,"ARREST, BOOKED",CESAR CHAVEZ ST / PENNSYLVANIA AV,-122.3923823,37.75002082,"(37.7500208205248, -122.392382346886)",1.60E+13
160303601,WARRANTS,WARRANT ARREST,Wednesday,4/13/16,10:35,BAYVIEW,"ARREST, BOOKED",CESAR CHAVEZ ST / PENNSYLVANIA AV,-122.3923823,37.75002082,"(37.7500208205248, -122.392382346886)",1.60E+13
160303601,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Wednesday,4/13/16,10:35,BAYVIEW,"ARREST, BOOKED",CESAR CHAVEZ ST / PENNSYLVANIA AV,-122.3923823,37.75002082,"(37.7500208205248, -122.392382346886)",1.60E+13
160303598,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Wednesday,4/13/16,10:20,CENTRAL,NONE,1100 Block of BUSH ST,-122.4161992,37.78915877,"(37.7891587712961, -122.416199204502)",1.60E+13
160303582,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Wednesday,4/13/16,9:35,NORTHERN,NONE,1300 Block of WEBSTER ST,-122.4310464,37.78302957,"(37.7830295716044, -122.431046366089)",1.60E+13
160303526,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Wednesday,4/13/16,10:12,SOUTHERN,NONE,0 Block of ESSEX ST,-122.3950625,37.78599306,"(37.7859930647181, -122.395062469002)",1.60E+13
160303510,DISORDERLY CONDUCT,DISTURBING THE PEACE,Wednesday,4/13/16,7:05,TENDERLOIN,NONE,400 Block of ELLIS ST,-122.4136093,37.78469691,"(37.784696907904, -122.413609328985)",1.60E+13
160303510,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Wednesday,4/13/16,7:05,TENDERLOIN,NONE,400 Block of ELLIS ST,-122.4136093,37.78469691,"(37.784696907904, -122.413609328985)",1.60E+13
160303463,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Wednesday,4/13/16,9:30,MISSION,NONE,1000 Block of POTRERO AV,-122.4065391,37.75648641,"(37.7564864109309, -122.406539115148)",1.60E+13
160303457,TRESPASS,LODGING WITHOUT PERMISSION,Wednesday,4/13/16,8:54,NORTHERN,NONE,100 Block of ROSE ST,-122.42303,37.773584,"(37.7735839956115, -122.42302997814)",1.60E+13
160303457,DISORDERLY CONDUCT,COMMITTING PUBLIC NUISANCE,Wednesday,4/13/16,8:54,NORTHERN,NONE,100 Block of ROSE ST,-122.42303,37.773584,"(37.7735839956115, -122.42302997814)",1.60E+13
160303441,ROBBERY,ROBBERY OF A CHAIN STORE WITH A KNIFE,Wednesday,4/13/16,8:06,SOUTHERN,NONE,900 Block of MARKET ST,-122.4095367,37.78269112,"(37.7826911213472, -122.409536662692)",1.60E+13
160303435,OTHER OFFENSES,TRAFFIC VIOLATION,Wednesday,4/13/16,9:40,SOUTHERN,"ARREST, BOOKED",MISSION ST / 3RD ST,-122.4020277,37.78624835,"(37.7862483456629, -122.402027706948)",1.60E+13
160303394,VEHICLE THEFT,STOLEN TRUCK,Wednesday,4/13/16,8:50,TENDERLOIN,"ARREST, BOOKED",500 Block of ELLIS ST,-122.4154142,37.78447666,"(37.784476659022, -122.415414178631)",1.60E+13
160303350,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Wednesday,4/13/16,8:19,MISSION,"ARREST, BOOKED",MISSION ST / 15TH ST,-122.4198279,37.76667376,"(37.7666737551835, -122.419827929961)",1.60E+13
160303322,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Wednesday,4/13/16,7:47,PARK,"ARREST, BOOKED",BAKER ST / HAIGHT ST,-122.4403597,37.77084802,"(37.7708480203633, -122.440359655894)",1.60E+13
160303300,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Wednesday,4/13/16,8:07,SOUTHERN,"ARREST, BOOKED",STEVENSON ST / 6TH ST,-122.4096964,37.78175406,"(37.7817540588712, -122.409696355558)",1.60E+13
160303300,OTHER OFFENSES,VIOLATION OF MUNICIPAL CODE,Wednesday,4/13/16,8:07,SOUTHERN,"ARREST, BOOKED",STEVENSON ST / 6TH ST,-122.4096964,37.78175406,"(37.7817540588712, -122.409696355558)",1.60E+13
160303297,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Wednesday,4/13/16,8:22,SOUTHERN,NONE,1200 Block of MISSION ST,-122.4135835,37.77704362,"(37.7770436202636, -122.413583483648)",1.60E+13
160303269,TRESPASS,TRESPASSING,Wednesday,4/13/16,7:11,NORTHERN,"ARREST, BOOKED",1400 Block of POLK ST,-122.4206606,37.79009982,"(37.7900998202351, -122.420660609645)",1.60E+13
160303269,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Wednesday,4/13/16,7:11,NORTHERN,"ARREST, BOOKED",1400 Block of POLK ST,-122.4206606,37.79009982,"(37.7900998202351, -122.420660609645)",1.60E+13
160303269,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Wednesday,4/13/16,7:11,NORTHERN,"ARREST, BOOKED",1400 Block of POLK ST,-122.4206606,37.79009982,"(37.7900998202351, -122.420660609645)",1.60E+13
160303247,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,4/13/16,8:10,TARAVAL,"ARREST, BOOKED",IRVING ST / 9TH AV,-122.4663097,37.76403685,"(37.7640368477306, -122.466309668238)",1.60E+13
160303225,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,4/13/16,7:43,TENDERLOIN,"ARREST, BOOKED",0 Block of LEAVENWORTH ST,-122.4137065,37.78142293,"(37.7814229318029, -122.413706517535)",1.60E+13
160303219,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,4/13/16,1:00,INGLESIDE,NONE,100 Block of ARLETA AV,-122.4058393,37.71354222,"(37.7135422175169, -122.405839285503)",1.60E+13
160303203,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,4/13/16,4:30,RICHMOND,NONE,2000 Block of CABRILLO ST,-122.4805828,37.77455256,"(37.7745525572844, -122.480582757517)",1.60E+13
160303190,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Wednesday,4/13/16,7:23,MISSION,NONE,1100 Block of CASTRO ST,-122.4341316,37.75248822,"(37.752488218444, -122.434131555081)",1.60E+13
160303156,NON-CRIMINAL,"STAY AWAY OR COURT ORDER, NON-DV RELATED",Wednesday,4/13/16,5:55,MISSION,"ARREST, BOOKED",0 Block of SYCAMORE ST,-122.4198585,37.7627429,"(37.7627429027065, -122.419858465007)",1.60E+13
160303156,FRAUD,"CELLULAR OR CORDLESS PHONE COMMUNICATIONS, INTERCEPTING",Wednesday,4/13/16,5:55,MISSION,"ARREST, BOOKED",0 Block of SYCAMORE ST,-122.4198585,37.7627429,"(37.7627429027065, -122.419858465007)",1.60E+13
160303156,ASSAULT,BATTERY,Wednesday,4/13/16,5:55,MISSION,"ARREST, BOOKED",0 Block of SYCAMORE ST,-122.4198585,37.7627429,"(37.7627429027065, -122.419858465007)",1.60E+13
160303140,ASSAULT,BATTERY,Wednesday,4/13/16,6:20,SOUTHERN,"ARREST, BOOKED",1200 Block of MARKET ST,-122.4154442,37.77802457,"(37.7780245674641, -122.415444159886)",1.60E+13
160303134,OTHER OFFENSES,PAROLE VIOLATION,Wednesday,4/13/16,5:35,CENTRAL,"ARREST, BOOKED",500 Block of BEACH ST,-122.4181111,37.80702,"(37.8070199998601, -122.418111096758)",1.60E+13
160303134,ARSON,ARSON,Wednesday,4/13/16,5:35,CENTRAL,"ARREST, BOOKED",500 Block of BEACH ST,-122.4181111,37.80702,"(37.8070199998601, -122.418111096758)",1.60E+13
160303134,WEAPON LAWS,"FLAMMABLE OR EXPLOSIVE DEVICE, POSSESSION",Wednesday,4/13/16,5:35,CENTRAL,"ARREST, BOOKED",500 Block of BEACH ST,-122.4181111,37.80702,"(37.8070199998601, -122.418111096758)",1.60E+13
160303128,WARRANTS,WARRANT ARREST,Wednesday,4/13/16,6:00,NORTHERN,"ARREST, BOOKED",ELLIS ST / LARKIN ST,-122.4177103,37.78423629,"(37.7842362877887, -122.417710344726)",1.60E+13
160303128,ASSAULT,BATTERY,Wednesday,4/13/16,6:00,NORTHERN,"ARREST, BOOKED",ELLIS ST / LARKIN ST,-122.4177103,37.78423629,"(37.7842362877887, -122.417710344726)",1.60E+13
160303112,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Wednesday,4/13/16,5:10,BAYVIEW,NONE,1400 Block of REVERE AV,-122.3874135,37.73003992,"(37.7300399216314, -122.387413540169)",1.60E+13
160303112,ASSAULT,BATTERY,Wednesday,4/13/16,5:10,BAYVIEW,NONE,1400 Block of REVERE AV,-122.3874135,37.73003992,"(37.7300399216314, -122.387413540169)",1.60E+13
160303106,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Wednesday,4/13/16,3:00,MISSION,NONE,16TH ST / SOUTH VAN NESS AV,-122.4174883,37.7651818,"(37.7651818039906, -122.417488323639)",1.60E+13
160303106,ROBBERY,"ROBBERY, ARMED WITH A DANGEROUS WEAPON",Wednesday,4/13/16,3:00,MISSION,NONE,16TH ST / SOUTH VAN NESS AV,-122.4174883,37.7651818,"(37.7651818039906, -122.417488323639)",1.60E+13
160303087,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Wednesday,4/13/16,3:07,TARAVAL,NONE,200 Block of THRIFT ST,-122.4614676,37.71748713,"(37.7174871282718, -122.461467578211)",1.60E+13
160303071,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,4/13/16,3:20,INGLESIDE,"ARREST, BOOKED",MISSION ST / VIRGINIA AV,-122.4214887,37.74312201,"(37.74312201456, -122.421488652002)",1.60E+13
160303065,ASSAULT,AGGRAVATED ASSAULT WITH A KNIFE,Wednesday,4/13/16,1:30,BAYVIEW,NONE,500 Block of BERRY ST,-122.4010586,37.76977541,"(37.7697754107768, -122.40105855061)",1.60E+13
160303059,ARSON,ARSON OF A VEHICLE,Wednesday,4/13/16,2:38,BAYVIEW,NONE,1200 Block of VANDYKE AV,-122.385929,37.72541947,"(37.7254194674264, -122.385928988224)",1.60E+13
160303043,ASSAULT,BATTERY,Wednesday,4/13/16,2:43,BAYVIEW,NONE,3RD ST / MCKINNON AV,-122.3901467,37.73639081,"(37.7363908050669, -122.39014671644)",1.60E+13
160303037,OTHER OFFENSES,RESISTING ARREST,Wednesday,4/13/16,2:30,CENTRAL,"ARREST, BOOKED",LEAVENWORTH ST / CLAY ST,-122.4161163,37.79301385,"(37.7930138513159, -122.41611627761)",1.60E+13
160303037,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Wednesday,4/13/16,2:30,CENTRAL,"ARREST, BOOKED",LEAVENWORTH ST / CLAY ST,-122.4161163,37.79301385,"(37.7930138513159, -122.41611627761)",1.60E+13
160303037,WEAPON LAWS,CARRYING A CONCEALED WEAPON,Wednesday,4/13/16,2:30,CENTRAL,"ARREST, BOOKED",LEAVENWORTH ST / CLAY ST,-122.4161163,37.79301385,"(37.7930138513159, -122.41611627761)",1.60E+13
160303021,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Wednesday,4/13/16,2:30,CENTRAL,NONE,300 Block of POWELL ST,-122.4083843,37.78782711,"(37.7878271137225, -122.408384275542)",1.60E+13
160303015,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,4/13/16,2:29,PARK,"ARREST, BOOKED",800 Block of DIVISADERO ST,-122.4383931,37.77731869,"(37.777318694956, -122.438393115334)",1.60E+13
160303015,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Wednesday,4/13/16,2:29,PARK,"ARREST, BOOKED",800 Block of DIVISADERO ST,-122.4383931,37.77731869,"(37.777318694956, -122.438393115334)",1.60E+13
160303009,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,4/13/16,2:30,INGLESIDE,"ARREST, BOOKED",300 Block of PARIS ST,-122.4337711,37.72311385,"(37.7231138517576, -122.433771131892)",1.60E+13
160302982,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,4/13/16,2:08,SOUTHERN,"ARREST, BOOKED",8TH ST / FOLSOM ST,-122.4100658,37.77499068,"(37.7749906792593, -122.410065781604)",1.60E+13
160302976,WARRANTS,WARRANT ARREST,Wednesday,4/13/16,1:20,PARK,"ARREST, BOOKED",CASTRO ST / MARKET ST,-122.4351877,37.76267028,"(37.7626702770872, -122.435187699349)",1.60E+13
160302976,ASSAULT,BATTERY,Wednesday,4/13/16,1:20,PARK,"ARREST, BOOKED",CASTRO ST / MARKET ST,-122.4351877,37.76267028,"(37.7626702770872, -122.435187699349)",1.60E+13
160302960,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,4/13/16,9:09,BAYVIEW,NONE,EVANS AV / NAPOLEON ST,-122.3960102,37.74726229,"(37.7472622922066, -122.396010154384)",1.60E+13
160302891,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Wednesday,4/13/16,0:30,TENDERLOIN,NONE,700 Block of OFARRELL ST,-122.4171073,37.78532383,"(37.7853238292094, -122.417107256373)",1.60E+13
160302885,LARCENY/THEFT,GRAND THEFT PURSESNATCH,Wednesday,4/13/16,0:45,MISSION,NONE,2900 Block of 24TH ST,-122.4114365,37.75271151,"(37.752711512136, -122.411436461904)",1.60E+13
160302863,ASSAULT,INFLICT INJURY ON COHABITEE,Wednesday,4/13/16,0:01,NORTHERN,NONE,900 Block of EDDY ST,-122.4232902,37.78252051,"(37.7825205059981, -122.423290225168)",1.60E+13
160302863,ASSAULT,FALSE IMPRISONMENT,Wednesday,4/13/16,0:01,NORTHERN,NONE,900 Block of EDDY ST,-122.4232902,37.78252051,"(37.7825205059981, -122.423290225168)",1.60E+13
160302863,ASSAULT,ATTEMPTED HOMICIDE WITH A KNIFE,Wednesday,4/13/16,0:01,NORTHERN,NONE,900 Block of EDDY ST,-122.4232902,37.78252051,"(37.7825205059981, -122.423290225168)",1.60E+13
160302813,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,4/13/16,0:19,NORTHERN,"ARREST, BOOKED",POLK ST / GEARY ST,-122.4197398,37.78589261,"(37.7858926099715, -122.419739837805)",1.60E+13
160302738,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Wednesday,4/13/16,23:12,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.4034048,37.77542071,"(37.775420706711, -122.403404791479)",1.60E+13
160306683,BURGLARY,"BURGLARY OF STORE, FORCIBLE ENTRY",Wednesday,4/13/16,21:30,PARK,NONE,500 Block of IRVING ST,-122.4636435,37.76409906,"(37.7640990577223, -122.463643452439)",1.60E+13
160306592,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Wednesday,4/13/16,18:30,NORTHERN,NONE,PINE ST / STEINER ST,-122.4352941,37.78773972,"(37.7877397170758, -122.435294117689)",1.60E+13
160306542,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,4/13/16,23:30,MISSION,NONE,400 Block of 14TH ST,-122.4233319,37.76812655,"(37.7681265516795, -122.423331891395)",1.60E+13
160306520,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,4/13/16,19:00,NORTHERN,NONE,400 Block of DUBOCE AV,-122.4308076,37.76941133,"(37.7694113336686, -122.4308075817)",1.60E+13
160306514,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Wednesday,4/13/16,23:00,NORTHERN,NONE,2400 Block of PACIFIC AV,-122.4355621,37.79318576,"(37.7931857580732, -122.435562144937)",1.60E+13
160306451,NON-CRIMINAL,LOST PROPERTY,Wednesday,4/13/16,19:00,SOUTHERN,NONE,0 Block of THE EMBARCADERONORTH ST,-122.3883799,37.78331041,"(37.7833104067015, -122.388379873919)",1.60E+13
160306445,VEHICLE THEFT,STOLEN MOTORCYCLE,Wednesday,4/13/16,7:30,MISSION,NONE,200 Block of DIVISION ST,-122.407449,37.76932611,"(37.7693261108291, -122.407449023036)",1.60E+13
160306423,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,4/13/16,18:30,RICHMOND,NONE,LAKE ST / FUNSTON AV,-122.4721853,37.7863318,"(37.7863318009189, -122.472185324617)",1.60E+13
160306398,VEHICLE THEFT,STOLEN TRUCK,Wednesday,4/13/16,22:00,TARAVAL,NONE,2600 Block of 22ND AV,-122.4785018,37.73823346,"(37.738233460271, -122.478501838511)",1.60E+13
160306310,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,4/13/16,20:30,CENTRAL,NONE,600 Block of JONES ST,-122.4132985,37.78705782,"(37.7870578243427, -122.413298481169)",1.60E+13
160306291,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,4/13/16,22:00,NORTHERN,NONE,BUSH ST / LAGUNA ST,-122.4285284,37.78765005,"(37.7876500488862, -122.428528443651)",1.60E+13
160306263,NON-CRIMINAL,FOUND PROPERTY,Wednesday,4/13/16,16:20,MISSION,NONE,100 Block of GUERRERO ST,-122.4243784,37.76887084,"(37.7688708398861, -122.424378432729)",1.60E+13
160306166,BURGLARY,"BURGLARY OF STORE, FORCIBLE ENTRY",Wednesday,4/13/16,20:00,MISSION,NONE,3100 Block of 16TH ST,-122.4236225,37.76475739,"(37.7647573853335, -122.423622537404)",1.60E+13
160306122,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Wednesday,4/13/16,21:00,INGLESIDE,NONE,200 Block of MONTCALM ST,-122.4083784,37.74573319,"(37.7457331915444, -122.408378360005)",1.60E+13
160306075,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Wednesday,4/13/16,22:00,TARAVAL,NONE,1200 Block of LA PLAYA ST,-122.5092653,37.76307277,"(37.7630727687234, -122.509265276857)",1.60E+13
160306031,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,4/13/16,18:00,BAYVIEW,NONE,800 Block of MEADE AV,-122.3969814,37.71755819,"(37.7175581864854, -122.396981391115)",1.60E+13
160305970,BURGLARY,"BURGLARY OF STORE, FORCIBLE ENTRY",Wednesday,4/13/16,18:30,INGLESIDE,NONE,1600 Block of VALENCIA ST,-122.4202721,37.74733163,"(37.7473316298785, -122.420272135283)",1.60E+13
160305895,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,4/13/16,21:00,RICHMOND,NONE,2300 Block of GOLDEN GATE AV,-122.449116,37.7773216,"(37.7773216006661, -122.449116002905)",1.60E+13
160305867,NON-CRIMINAL,"DEATH REPORT, NATURAL CAUSES",Wednesday,4/13/16,11:40,BAYVIEW,NONE,1100 Block of FITZGERALD AV,-122.3903603,37.72050646,"(37.7205064590363, -122.39036028161)",1.60E+13
160305839,ASSAULT,BATTERY,Wednesday,4/13/16,22:00,TENDERLOIN,NONE,200 Block of OFARRELL ST,-122.4084963,37.78629619,"(37.786296190453, -122.408496298209)",1.60E+13
160305823,ASSAULT,BATTERY,Wednesday,4/13/16,23:00,MISSION,NONE,3000 Block of 24TH ST,-122.413262,37.75261006,"(37.752610055276, -122.413261970103)",1.60E+13
160305748,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Wednesday,4/13/16,23:50,SOUTHERN,NONE,100 Block of 3RD ST,-122.4016923,37.78606467,"(37.7860646749873, -122.401692264348)",1.60E+13
160305726,VEHICLE THEFT,STOLEN TRUCK,Wednesday,4/13/16,19:15,RICHMOND,NONE,100 Block of AVENUE OF THE PALMS,-122.3743971,37.81992346,"(37.819923463743, -122.374397142153)",1.60E+13
160305679,LARCENY/THEFT,THEFT OF COMPUTERS OR CELL PHONES,Wednesday,4/13/16,22:22,SOUTHERN,NONE,0 Block of DORE ST,-122.4129331,37.77392745,"(37.7739274524819, -122.412933062384)",1.60E+13
160305657,BURGLARY,"BURGLARY OF HOTEL ROOM, UNLAWFUL ENTRY",Wednesday,4/13/16,17:30,SOUTHERN,NONE,0 Block of 4TH ST,-122.404957,37.78511786,"(37.7851178563953, -122.404956956375)",1.60E+13
160305641,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,4/13/16,23:25,CENTRAL,"ARREST, BOOKED",MONTGOMERY ST / PINE ST,-122.402574,37.79189814,"(37.7918981438883, -122.402573952339)",1.60E+13
160305629,LARCENY/THEFT,GRAND THEFT FROM PERSON,Wednesday,4/13/16,21:05,MISSION,NONE,900 Block of SHOTWELL ST,-122.4153138,37.75321727,"(37.7532172678798, -122.41531378821)",1.60E+13
160305613,OTHER OFFENSES,CONSPIRACY,Wednesday,4/13/16,22:55,TARAVAL,"ARREST, BOOKED",19TH AV / HOLLOWAY AV,-122.4752222,37.72105715,"(37.7210571460375, -122.475222189932)",1.60E+13
160305613,ROBBERY,ATTEMPTED ROBBERY WITH BODILY FORCE,Wednesday,4/13/16,22:55,TARAVAL,"ARREST, BOOKED",19TH AV / HOLLOWAY AV,-122.4752222,37.72105715,"(37.7210571460375, -122.475222189932)",1.60E+13
160305607,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,4/13/16,23:02,SOUTHERN,"ARREST, BOOKED",OFARRELL ST / MARKET ST,-122.4045875,37.78673168,"(37.7867316808533, -122.404587539604)",1.60E+13
160305594,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,4/13/16,23:03,CENTRAL,"ARREST, BOOKED",JONES ST / POST ST,-122.4133581,37.78766372,"(37.7876637195721, -122.413358051141)",1.60E+13
160305588,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,4/13/16,22:57,MISSION,"ARREST, BOOKED",CAPP ST / 18TH ST,-122.4182722,37.76190296,"(37.7619029613022, -122.418272166422)",1.60E+13
160304502,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Wednesday,4/13/16,15:51,PARK,NONE,HAIGHT ST / MASONIC AV,-122.4453468,37.7702082,"(37.7702081959172, -122.4453467866)",1.60E+13
160304502,OTHER OFFENSES,RESISTING ARREST,Wednesday,4/13/16,15:51,PARK,NONE,HAIGHT ST / MASONIC AV,-122.4453468,37.7702082,"(37.7702081959172, -122.4453467866)",1.60E+13
160304502,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Wednesday,4/13/16,15:51,PARK,NONE,HAIGHT ST / MASONIC AV,-122.4453468,37.7702082,"(37.7702081959172, -122.4453467866)",1.60E+13
160304483,NON-CRIMINAL,FOUND PROPERTY,Wednesday,4/13/16,15:30,RICHMOND,NONE,40TH AV / CLEMENT ST,-122.5009437,37.7812763,"(37.7812763006275, -122.500943693812)",1.60E+13
160304477,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Wednesday,4/13/16,14:20,MISSION,NONE,2300 Block of FOLSOM ST,-122.4146955,37.75968618,"(37.7596861764245, -122.41469551481)",1.60E+13
160304477,OTHER OFFENSES,INCIDENT ON SCHOOL GROUNDS,Wednesday,4/13/16,14:20,MISSION,NONE,2300 Block of FOLSOM ST,-122.4146955,37.75968618,"(37.7596861764245, -122.41469551481)",1.60E+13
160304455,VANDALISM,"MALICIOUS MISCHIEF, ADULT SUSPECT",Wednesday,4/13/16,11:20,MISSION,NONE,1700 Block of FOLSOM ST,-122.4155256,37.76947007,"(37.7694700718007, -122.415525556609)",1.60E+13
160304455,OTHER OFFENSES,INDECENT EXPOSURE,Wednesday,4/13/16,11:20,MISSION,NONE,1700 Block of FOLSOM ST,-122.4155256,37.76947007,"(37.7694700718007, -122.415525556609)",1.60E+13
160304433,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,4/13/16,4:00,BAYVIEW,NONE,18TH ST / DEHARO ST,-122.4013278,37.76229014,"(37.7622901390437, -122.401327773783)",1.60E+13
160304405,VANDALISM,"MALICIOUS MISCHIEF, JUVENILE SUSPECT",Wednesday,4/13/16,15:08,BAYVIEW,NONE,1700 Block of 17TH ST,-122.4011202,37.76481305,"(37.7648130457159, -122.401120180247)",1.60E+13
160304392,NON-CRIMINAL,FOUND PROPERTY,Wednesday,4/13/16,13:00,BAYVIEW,NONE,1200 Block of 3RD ST,-122.3895176,37.77246824,"(37.7724682400061, -122.389517648036)",1.60E+13
160304370,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Wednesday,4/13/16,14:00,TENDERLOIN,NONE,TAYLOR ST / EDDY ST,-122.4109552,37.78413995,"(37.7841399509594, -122.410955248906)",1.60E+13
160304364,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Wednesday,4/13/16,13:30,NORTHERN,NONE,1100 Block of FILLMORE ST,-122.4319796,37.78004785,"(37.7800478529923, -122.431979576386)",1.60E+13
160304336,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Wednesday,4/13/16,10:50,MISSION,NONE,2300 Block of BRYANT ST,-122.409454,37.75678281,"(37.7567828077143, -122.409454021815)",1.60E+13
